Brand_name,Price,Discount,Reviews,Image
Lenovo - V15-G4 - Dualcore - 8 / 256 Go SSD - Windows 11 - Noir - Gara...,140500,5%,4.1 out of 5(128),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/13/625012/1.jpg?7511
JNKACLD B39 - Casque Audio Bluetooth - Blanc,3213,5%,3.8 out of 5(97),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/97/522172/1.jpg?4256
Lot De 100 Connecteurs Réseau RJ45 - Transparent,2450,5%,4.1 out of 5(14),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/37/114613/1.jpg?4762
Mini Répéteur Wifi 300Mbps - Noir,5460,5%,3.5 out of 5(127),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/56/218772/1.jpg?8425
Hp Imprimante à réservoir Smart Tank 580 - Tank 581 - 3 en 1 - Wifi,79900,5%,3.8 out of 5(26),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/32/509992/1.jpg?0336
Clavier+souris Sans Fil Bluetooth De 10 Pouces Clavier Rétroéclairé Re...,6688,5%,3.7 out of 5(22),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/99/759003/1.jpg?0322
Canon PIXMA TS5340 Imprimante jet d'encre multifonctions,40000,5%,4 out of 5(4),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/04/660813/1.jpg?4381
Canon PIXMA G3430 Imprimante multifonction à réservoirs rechargeables,75000,5%,4 out of 5(17),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/66/560813/1.jpg?9509
SEAGATE Disque Dur Externe 1 To Seagate USB 3.0- Expansion - Noir,27500,5%,4 out of 5(53),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/76/543472/1.jpg?9136
Casque Bluetooth avec grande batterie de 650 mAh et réduction du bruit...,8369,5%,4.1 out of 5(145),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/68/052872/1.jpg?6824
"Clavier BT Sans Fil 10"" à Lumière 7 Couleurs",3829,5%,3.9 out of 5(85),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/90/174182/1.jpg?8168
RichRipple Disque dur externe 320 Go - Disque dur informatique mobile ...,8658,5%,3.8 out of 5(17),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/51/625103/1.jpg?1062
Souris Rechargeable LED Colorée 2.4G - Argent,1625,5%,3.6 out of 5(27),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/61/963013/1.jpg?7085
Canon Imprimante TS3440 / TS3340 - Multifonctions - Wifi - Couleur.,34800,5%,3.7 out of 5(92),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/79/320962/1.jpg?1906
ANTHO Kit réseau informatique - Pince à sertir - testeur - RJ-45 - con...,11500,5%,4 out of 5(22),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/31/118992/1.jpg?0648
Câble Réseau FTP - 10m - Cat6 - Blindé Et Serti - Gris,2900,5%,4.1 out of 5(110),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/68/096351/1.jpg?6053
Imprimante De Reçus Thermique - Sans Fil - BT 58 Mm 2 Pouces,9499,5%,4.1 out of 5(58),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/01/347862/1.jpg?3069
Kit Recharge D'Encre 4 Couleurs - Noir/Rouge/Jaune/Bleu - Pour Canon G...,5150,5%,3.9 out of 5(40),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/56/351582/1.jpg?3986
Canon PIXMA G2410 imprimante multifonction à réservoirs rechargeables,68000,5%,4 out of 5(7),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/45/560813/1.jpg?8323
Kit Recharge D'Encre 4 Couleurs - Noir/Rouge/Jaune/Bleu - Pour Canon G...,5150,5%,4 out of 5(56),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/00/411582/1.jpg?3984
Routeur Portable Sans Fil WiFi 4G Pour La Maison Et Le Bureau,5980,5%,3.7 out of 5(10),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/70/039103/1.jpg?8744
Canon Imprimante à Réservoir Canon G3430 - Impression - Copie - Scanne...,84900,5%,3.9 out of 5(203),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/43/491351/1.jpg?6944
Encre Pixma Serie G34xx/24xx Noir-Rouge-Jaune-Bleu,1995  - 4845,5%,3.1 out of 5(10),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/53/608103/1.jpg?2411
"Mythco Carte son V8 Live, mélangeur audio USB externe pour karaoké, en...",4199,5%,3.8 out of 5(9),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/38/677503/1.jpg?4417
RichRipple Micro-cravate sans fil enregistrement audio-vidéo mini micr...,2815,5%,4.5 out of 5(10),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/68/425103/1.jpg?2522
Pack De 2 Cartouches D'Encres Compatible 05A - CE505A - PTH-280A/505A,10000,5%,3.8 out of 5(64),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/33/617341/1.jpg?1942
Câble D'alimentation Pour Ordinateur Portable 1.5M - Noir,1300,5%,4 out of 5(101),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/59/216991/1.jpg?5065
SanDisk Clé USB - 64GB - Noir - Cruzer Blade,4500,5%,4.4 out of 5(8),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/71/704412/1.jpg?2924
Adaptateur WiFi - 600Mbps USB - Ethernet-,2145,5%,4.5 out of 5(2),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/70/860213/1.jpg?3432
Câble Réseau FTP Cat6 Blindé Et Serti - 20m - Gris,5178,5%,4.1 out of 5(49),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/39/70018/1.jpg?6237
"Lenovo IDEAPAD 1 - 8GB /256 GB SSD - ECRAN 15.6 "" - WINDOWS 11 - GRIS ...",163900,5%,3.7 out of 5(11),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/32/751003/1.jpg?7484
Support Téléphonique Portable Pour Ordinateur Portable Deux En Un 3 In...,2319,5%,3.9 out of 5(134),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/44/501492/1.jpg?4170
Lenovo V15-G2 IJL - DUALCORE N4500 - 4 GB / 256 SSD - WINDOWS 11 -GARA...,135500,5%,3.9 out of 5(20),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/57/712103/1.jpg?0787
Pince Ã Sertir Professionnelle Compatible Rj45 - Vert/Noir/Jaune,2300,5%,4.2 out of 5(99),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/23/575991/1.jpg?1327
Lenovo CHARGEUR PC PORTABLE 20V Connecteur 4.0mm X 1.7mm,9000,5%,4 out of 5(49),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/82/693692/1.jpg?1685
Canon Imprimante à réservoir G3470 - Wifi - 3 en 1,92900,5%,3.7 out of 5(23),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/91/509992/1.jpg?9087
Cartes Son Audio Professionnelles Pour L'enregistrement En Studio,23200,5%,4.3 out of 5(17),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/23/195692/1.jpg?2193
Canon Imprimante à Réservoir G3430 - Impression - Copie - Scanner - Wi...,84900,5%,4 out of 5(41),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/22/760551/1.jpg?7045
"Logitech Casque H111 Filaire, Ecouteurs Stéréo Avec Micro Anti-parasit...",8500,5%,4.6 out of 5(24),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/19/329441/1.jpg?3883
Adaptateur De Transmission Sans Fil Bluetooth 5.1 Pilote Gratuit USB-n...,1890,5%,3.8 out of 5(4),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/39/576403/1.jpg?7927
150mbps USB Wifi Adaptateur Carte Réseau Sans Fil Usb Ethernet Adaptat...,1755,5%,4 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/75/123803/1.jpg?8249
"Présentateur De Page PPT USB Rechargeable 2,4 GHz Pour Présentation Po...",5870,5%,3.4 out of 5(5),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/17/444403/1.jpg?9870
Hifinit Souris Sans Fil Rechargeable 2.4G - Argent,2394,5%,5 out of 5(2),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/25/264213/1.jpg?7351
Souris De Jeu Sans Fil Rechargeable Avec 7 LED,3500,5%,4.2 out of 5(122),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/03/057872/1.jpg?8082
Ventilateur Portable Pliable - 5 Vitesses - Rotatif à 90° - Rechargeab...,3003,5%,4.2 out of 5(55),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/89/742182/1.jpg?1011
Kingston Datatraveler Exodia Onyx 64 Go Clé Usb 3.2 Gen 1 Avec Capucho...,4400,5%,4.4 out of 5(52),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/50/801872/1.jpg?0197
Souris éclairée Bluetooth Sans Fil Rechargeable-noir,2600,5%,4 out of 5(135),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/53/309662/1.jpg?6022
T-Wolf TF800 Combo De Jeu En Quatre Pièces,6999,5%,4 out of 5(36),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/50/762182/1.jpg?1288
Cartouche Toner Compatible 106A W1106A,11500,5%,3.9 out of 5(48),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/99/467651/1.jpg?1845
Oraimo SmartMouse Wireless P Design ergonomique antidérapant Compatibi...,7600,5%,4.2 out of 5(113),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/50/742182/1.jpg?5965
"Répéteur WiFi Sans Fil 300Mbps, Amplificateur De Signal Wifi Longue Po...",5390,5%,5 out of 5(2),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/56/444403/1.jpg?0918
Imprimante à Transfert Thermique A4 Imprimante à Transfert De Tatouage...,37576,5%,4.1 out of 5(11),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/48/338692/1.jpg?9982
Support Pour Ordinateur Portable Et Téléphone Portable - Noir,3773,5%,4.4 out of 5(5),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/32/866213/1.jpg?5826
Kit De Recharge D'encre 4 Couleurs Pour HP Smart Tank - 500 - 515 - 58...,5900,5%,3.8 out of 5(19),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/31/689692/1.jpg?0365
Samsung Clé - Usb - 64 Go - 130 Mo/S Ultra Rapide - Argent,4200,5%,4.2 out of 5(9),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/87/695003/1.jpg?0152
Hp Laptop 15-fq - Dual Core - 4GB RAM - 256GB SSD - Intel Celeron - Éc...,157000,5%,4.3 out of 5(7),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/10/208992/1.jpg?5519
Canon Imprimante Canon TS3440 / TS3340 - Multifonctions - Wifi - Coule...,34800,5%,3.8 out of 5(28),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/56/583962/1.jpg?0622
Testeur De Câbles Réseaux RJ45 RJ11,2450,5%,4.1 out of 5(15),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/69/978872/1.jpg?8102
UWY Clé USB 128GB - Black,2786,5%,2.5 out of 5(2),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/33/162403/1.jpg?2865
Adaptateur WiFi USB 150Mbps Carte reseau sans fil Adaptateur Ethernet ...,2387,5%,4.2 out of 5(23),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/32/739192/1.jpg?6399
Kit Recharge D'Encre 4 Couleurs 70ML Pour Epson L3250 - Noir/Rouge/Jau...,4500,5%,3.8 out of 5(33),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/30/411582/1.jpg?5981
"Souris D'ordinateur Sans Fil, Double Mode, Rétro-éclairage, Haute Préc...",3000,5%,3.6 out of 5(26),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/54/466392/1.jpg?0077
Cartouche Compatible HP 83A (CF283A) - PTH-283A,4900,5%,4 out of 5(64),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/34/115352/1.jpg?5088
Ventilateur De Bureau Portable Ventilateur à Clipser USB Rechargeable ...,3227,5%,3.6 out of 5(160),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/57/039772/1.jpg?3861
Souris Bluetooth Sans Fil Rechargeable - 2.4Ghz - Noir,1950,5%,4.4 out of 5(15),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/40/577872/1.jpg?1346
Hp Cartouche D'Encre 305 - Noir Et Couleur Orginal,17600,5%,3.9 out of 5(15),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/95/787103/1.jpg?7700
"Tablette De Dessin Graphique Professionnelle 10x6 Pouces, 12 Touches E...",19019,5%,4.2 out of 5(42),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/54/174182/1.jpg?2278
Souris Rechargeable LED Colorée 2.4G - Or,1820,5%,3 out of 5(2),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/38/186213/1.jpg?5003
PACK De 2 Cartouches D'encres Toner Compatible 83A - CF283A - PTH-283A,9400,5%,4 out of 5(63),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/52/617341/1.jpg?1822
"Lenovo PC Portable Ideapad V15 G2 IJL - Dualcore - 4GB - 256GB - 15.6""",134900,5%,3.6 out of 5(12),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/94/830103/1.jpg?4445
Encre d'imprimante compatible Canon pixma couleur rouge-jaune-bleu-noi...,5400,5%,3.2 out of 5(11),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/18/274992/1.jpg?0450
"Répéteur WiFi Sans Fil 300Mbps, Amplificateur De Signal Wifi Longue Po...",5225,5%,3.5 out of 5(2),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/36/444403/1.jpg?0028
Mini Clavier AZERTY Sans Fil + Souris Optique,7000,5%,4 out of 5(22),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/99/745692/1.jpg?1673
"DELL Sac à dos pour PC Portable Dell - Slim Pro - 15.6"" - Sac ordinate...",9900,5%,4.3 out of 5(4),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/00/654813/1.jpg?5049
Cartouche De Maintenance Canon MC-G04 - G3430 - G2430 - G1330 G3370 G1...,10400,5%,4.5 out of 5(15),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/75/351582/1.jpg?2869
Samsung Carte Mémoire - 128GB - Evo Plus - 80MB/S - Rouge / Blanc,9500,5%,4.2 out of 5(292),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/28/020441/1.jpg?7477
Cartouche D'entretien Canon MC-G04,9975,5%,3.4 out of 5(17),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/69/040103/1.jpg?9169
RichRipple Tablette graphique à écran LCD de 12 pouces - Tampons d'écr...,2589,5%,4.3 out of 5(13),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/28/745103/1.jpg?9442
Kit Carte Son Et Microphone V8 Live,11284,5%,3.8 out of 5(34),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/60/174182/1.jpg?2942
"Hp - DUAL CORE - 4GB RAM / 256 GB SSD - ECRAN 15.6 "" - NOIR - WINDOWS ...",151600,5%,2 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/68/431813/1.jpg?2629
TP-Link Adaptateur Clé Wifi Nano USB Sans Fil TL-WN725N - Noir,5500,5%,4.3 out of 5(115),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/33/687051/1.jpg?0767
Canon PG-445 Noir - Cartouche d'encre d'origine (8283B001AB),10000,5%,4.3 out of 5(6),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/19/835813/1.jpg?4595
"Souris Laser Sans Fil 4.0 Ultra-mince Et Silencieuse, Adaptée Aux Ordi...",9540,5%,3.5 out of 5(31),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/41/841751/1.jpg?3069
Canon Cartouche D'encre 445 Noir + 446 Couleur Orginal,19800,5%,4.6 out of 5(7),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/29/196103/1.jpg?7700
Hifinit Clé USB 128GB Pendrive Haute Vitesse,4100,5%,3.6 out of 5(112),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/47/463662/1.jpg?8652
Dymo Etiqueteuse LabelManager 160 Imprimante Portable D'Etiquettes Aut...,44500,5%,4.4 out of 5(7),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/81/307403/1.jpg?0041
Hp CHARGEUR ORDINATEUR PORTABLE PETIT BOUT BLEU + CABLE D'ALIMENTATION,8100,5%,3.9 out of 5(42),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/74/226392/1.jpg?3530
Casque Bluetooth Sans Fil Intelligent BQ618 Avec Microphone,11200,5%,4.3 out of 5(22),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/69/662182/1.jpg?1014
Baffles D'ordinateur Marron,4500,5%,3.8 out of 5(12),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/58/745692/1.jpg?1672
Hp CLAVIER FILAIRE USB K1700 AZERTY POUR PC BUREAU + PC PORTABLE,5400,5%,4 out of 5(11),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/71/020003/1.jpg?8664
"Hp Chargeur Compatible PC 19,5V 2.31A (4530) Bout Bleu + Câble",9450,5%,4.8 out of 5(5),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/06/797792/1.jpg?9365
Lot De 100 Connecteurs Réseau RJ45 - Transparent,2450,5%,4.1 out of 5(81),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/21/395031/1.jpg?7565
Hp Laptop 15-fd0xx - Intel Core i3-N305 (13th GEN) - 16GB RAM - 512GB ...,265600,5%,3.5 out of 5(4),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/83/637203/1.jpg?3215
"ANTHO Dymo D1 étiquettes Autocollantes, Impression En Noir Sur Fond Bl...",7700,5%,3.2 out of 5(9),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/50/111403/1.jpg?4324
Tapis De Souris - Multicolore - 220*2mm,1400,5%,4 out of 5(6),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/80/562892/1.jpg?7284
"Tablette De Dessin Graphique Professionnelle 10x6 Pouces, 12 Touches E...",12313,5%,4.3 out of 5(41),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/73/174182/1.jpg?2277
Casque Bluetooth Multi-Fonction P47-Noir,3000,5%,3.6 out of 5(19),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/08/449872/1.jpg?2287
Canon Imprimante à Réservoir G2430 - G2410 - G2411 - Impression - Copi...,66900,5%,4 out of 5(6),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/98/162003/1.jpg?3066
Kit Recharge d'encre Compatible Epson L3150 - L3250 103 Noir (127ML) e...,9975,5%,3.3 out of 5(3),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/62/544713/1.jpg?1100
Hp Notebook 15-fd00 – Intel Core i5-1334U – 16GB RAM – 512GB SSD – Écr...,359900,5%,3.8 out of 5(4),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/85/698992/1.jpg?1427
Canon Imprimante à Réservoir G2430 - G2410 - G2411 - Impression - Copi...,66900,5%,4.3 out of 5(32),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/19/162003/1.jpg?3125
SanDisk Clé USB SANDISK 16 GB - Noir,3350,5%,4.1 out of 5(35),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/34/784962/1.jpg?5123
Epson Imprimante à Réservoir D'encre Epson L3251 - L3250 - Multifoncti...,95350,5%,3.9 out of 5(26),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/45/460441/1.jpg?0704
Asus Vivobook E410ka - Intel Celeron - Dual Core - 4GB RAM - 256GB SSD...,142950,5%,4.2 out of 5(6),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/28/578103/1.jpg?2385
Adaptateur De Transmission Sans Fil Bluetooth 5.1 Pilote Gratuit USB-,1750,5%,4.1 out of 5(24),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/70/668992/1.jpg?0035
Câble Réseau FTP - 3m - Cat 6 - Blindé Et Serti - Gris,1500,5%,4.2 out of 5(63),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/59/241002/1.jpg?1639
8.5 Inch LCD Writing Tablet Electronic Digital Drawing Board,1390,5%,4.7 out of 5(3),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/81/674203/1.jpg?7973
Good Yamaha Batterie Drum,216000,5%,4 out of 5(4),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/42/975203/1.jpg?9084
Adaptateur De Charge Type-C Femelle Vers USB-,2015,5%,4.3 out of 5(29),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/45/046692/1.jpg?2974
Lot De 2 Cartouches Compatibles 17A Laserjet - CF217A - 1600 Pages - N...,9000,5%,4 out of 5(17),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/19/063991/1.jpg?6268
Kit Recharge D'encres Universel 100ml X 4 (Noir Et Couleurs),6175,5%,4.3 out of 5(11),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/07/646613/1.jpg?3244
Hp Imprimante LaserJet M111a (7MD67A) - Impression Uniquement - Noir,76000,5%,4.1 out of 5(8),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/48/756403/1.jpg?6164
POHB Adaptateur Type-C HDMI 8 En 1 Gris/Noir,8710,5%,4.8 out of 5(4),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/83/467992/1.jpg?5795
Webcam USB - Full HD - Micro,4500,5%,4.4 out of 5(14),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/90/508992/1.jpg?5510
Boitier Externe USB 3.0 - SATA Hdd/Ssd,4900,5%,4.1 out of 5(21),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/79/378003/1.jpg?4148
Hp Smart Tank 585 Imprimante multifonction à réservoirs rechargeables,93000,5%,4.8 out of 5(4),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/83/018713/1.jpg?1393
