brand_name,Price,discount,Reviews,image_url,Reviews_rating,Reviews_count
Hp Cartouche D'Encre HP 650 - Noir,11000.0,5%,5 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/91/525741/1.jpg?4105,5.0,1.0
Lot De 10 Connecteurs RJ-45 CAT 7 - Catégorie 7 SFTP,3800.0,5%,4 out of 5(2),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/03/696362/1.jpg?8551,4.0,2.0
DELL Chargeur DELL 19.5V 4.62A (7450) / Gros-Bout+ Câble De Chargeur O...,9450.0,5%,4.3 out of 5(17),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/61/728532/1.jpg?6824,4.3,17.0
TP-Link Répéteur Wifi N300 - TL-WA850RE - 1 Port - Blanc,13700.0,5%,5 out of 5(3),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/85/460441/1.jpg?9184,5.0,3.0
"Hp Chargeur Compatible PC 19,5V 2.31A (4530) Bout Bleu + Câble De Racc...",9900.0,5%,3.8 out of 5(4),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/95/639182/1.jpg?4692,3.8,4.0
Meetion Combo Clavier Et Souris Sans Fil compatible imac et windows - ...,26910.0,5%,4 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/58/621103/1.jpg?0344,4.0,1.0
Câble Displayport Mâle Vers Displayport Mâle,2925.0,5%,4.8 out of 5(5),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/40/541151/1.jpg?0470,4.8,5.0
Disque Dur Seagate - 2 Tera,52500.0,5%,4.5 out of 5(2),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/48/107741/1.jpg?5626,4.5,2.0
Tech Com Support PC Portable Rotatif 360° avec Ventilateur – Réglable ...,15200.0,5%,5 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/98/867713/1.jpg?5644,5.0,1.0
Disque KingSsd SSD 512GB Haute Vitesse,27000.0,5%,4.5 out of 5(8),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/33/292652/1.jpg?9086,4.5,8.0
Ubiquiti NanoStation M5 Point D'Accès Extérieur Haute Puissance 5.4GHz...,72900.0,5%,3 out of 5(3),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/18/889921/1.jpg?2825,3.0,3.0
Clavier Numérique - Ordinateur Portable,5225.0,5%,4.2 out of 5(9),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/39/580602/1.jpg?4073,4.2,9.0
ANTHO Cable HDMI 1.5m / 1.5 Mètre - Full HD - V1.4,1550.0,5%,4 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/84/497992/1.jpg?4445,4.0,1.0
Transcend DISQUE DUR EXTERNE TRANSCEND STOREJET 25M3 MEMOIRE : 4TERA (...,99000.0,5%,5 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/33/713103/1.jpg?0985,5.0,1.0
Hp HP 15s-fq0008nia 11th Gen-Intel® Dual Core™- 4Go Ram-512Go SSD-Ecra...,194400.0,5%,3 out of 5(2),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/48/349992/1.jpg?9844,3.0,2.0
Refill Encre Epson 108 Noir,5850.0,5%,4 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/34/377692/1.jpg?9878,4.0,1.0
Asus Chargeur ASUS 19V 3.42A (5525) Directe,13500.0,5%,5 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/48/289252/1.jpg?4487,5.0,1.0
Hp Chargeur Compatible PC Portable 19.5V 3.33A (4530) +Câble De Raccor...,6300.0,5%,4.3 out of 5(4),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/45/411032/1.jpg?3355,4.3,4.0
Antenne TNT,6375.0,5%,3.3 out of 5(17),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/38/160641/1.jpg?0423,3.3,17.0
Clé USB Wifi -TL-WN823N - 300Mbps - Noir,7000.0,5%,3.8 out of 5(8),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/50/898002/1.jpg?8004,3.8,8.0
Batterie HP Probook 4540s 4530s 4330s 4331s 4430s 4431s 4435s 4535s 45...,22410.0,5%,4.6 out of 5(7),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/47/221262/1.jpg?1838,4.6,7.0
Canon IMPRIMANTE MAXIFY GX2040 IMPRESSION-SCAN-WIFI,220400.0,5%,3 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/40/168103/1.jpg?6925,3.0,1.0
Iso Souris Sans Fil - Blanche,2610.0,5%,4.2 out of 5(6),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/82/241422/1.jpg?9646,4.2,6.0
Chargeur MacBook Pro MageSafe.2 / 60W-T - Blanc,27000.0,5%,3.8 out of 5(6),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/40/771251/1.jpg?6041,3.8,6.0
Cartouche Toner Compatible Pour 17A / 17X (HCF217A) - PTH-T217X,5700.0,5%,1 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/95/705041/1.jpg?8869,1.0,1.0
SSD M2 SATA 512Go NGFF Haute Vitesse,32000.0,5%,5 out of 5(2),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/76/649082/1.jpg?3151,5.0,2.0
Disque Dur KingSsd SSD 512GB,26900.0,5%,5 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/69/735752/1.jpg?9565,5.0,1.0
"Batterie Ordinateur Portable CQ42 Pour HP 2000, G4, G6, G7, G32, G42, ...",22410.0,5%,4 out of 5(2),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/76/100541/1.jpg?7283,4.0,2.0
Vimax Carte Mémoire TF Micro SD 128GB,14310.0,5%,4 out of 5(4),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/55/313642/1.jpg?9124,4.0,4.0
Acer CHARGEUR 19V 3.42a (5517) + CABLE,9900.0,5%,5 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/92/977992/1.jpg?0086,5.0,1.0
Epson Imprimante Matricielle LQ-350 24 Aiguilles Et 80 Colonnes - Noir...,145600.0,5%,3.5 out of 5(2),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/69/376231/1.jpg?6528,3.5,2.0
Toner Compatible 205A / CF530A Noir,7400.0,5%,4.7 out of 5(3),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/61/417731/1.jpg?3285,4.7,3.0
Disque SSD Kingssd 512Gb Haute Vitesse,26900.0,5%,5 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/74/559872/1.jpg?8068,5.0,1.0
Desk1 Table Gaming Rectangulaire - Bureau En Forme De L - Fibre Carbon,110610.0,5%,5 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/91/462972/1.jpg?6855,5.0,1.0
"Batterie Ordinateur Portable HP CQ42, MU06, DM4 - Noir",21510.0,5%,3 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/21/022362/1.jpg?5951,3.0,1.0
Cartouche Toner Compatible HP 17A / 17X - PTH-T217X,11800.0,5%,3 out of 5(2),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/74/014841/1.jpg?0605,3.0,2.0
Smart Adaptateur 3 En 1 - USB -USB C Vers USB3.0,3510.0,5%,4.5 out of 5(2),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/94/594992/1.jpg?0765,4.5,2.0
Hp Cartouche D'encre 305 Noir,11900.0,5%,4.3 out of 5(13),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/81/702441/1.jpg?4526,4.3,13.0
Disque Ssd 512Gb Haute Vitesse,27000.0,5%,5 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/06/192652/1.jpg?9146,5.0,1.0
Pochette / Fourreau CD Zippée - 80 CD - Multicolore,3088.0,5%,5 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/70/237822/1.jpg?1476,5.0,1.0
Smart Adaptateur 4 En 1 - USB Vers USB3.0 -USB C,3510.0,5%,5 out of 5(4),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/34/594992/1.jpg?0643,5.0,4.0
ANTHO Cable D'alimentation Pour PC Portable / Laptop - 1.5M,1250.0,5%,3.3 out of 5(3),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/44/497992/1.jpg?3905,3.3,3.0
Clavier AZERTY Pour Ordinateur Portable ACER ASPIRE 5740,11700.0,5%,5 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/61/191103/1.jpg?6865,5.0,1.0
Antenne TNT Digitale - Chaîne Gratuite,6375.0,5%,4.2 out of 5(11),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/43/473502/1.jpg?4286,4.2,11.0
Boitier Externe Disque Dur SSD M2,13900.0,5%,4.5 out of 5(2),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/19/508082/1.jpg?6713,4.5,2.0
Bon Drum Pedal D' Batterie,36000.0,5%,5 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/86/045203/1.jpg?3152,5.0,1.0
Batterie Compatible HP Probook 4540s 4530s 4330s 4331s 4430s 4431s 443...,22500.0,5%,4.3 out of 5(3),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/26/367442/1.jpg?7132,4.3,3.0
Refill Encre Epson 108 Jaune,5850.0,5%,4 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/73/377692/1.jpg?9929,4.0,1.0
Sony Chargeur SONY 19.5V 4.7A /604414 - Noir,10800.0,5%,4 out of 5(2),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/05/961051/1.jpg?6285,4.0,2.0
Hp Laptop - Dual Core - Intel - 4 Go/ 256 Ssd - Ecran 15.6 '' - Garant...,182800.0,5%,3.3 out of 5(6),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/04/686642/1.jpg?4186,3.3,6.0
Clé USB 128Go Haute Vitesse - King Usb,5600.0,5%,3 out of 5(2),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/93/072892/1.jpg?5280,3.0,2.0
Hp Cartouche D'Encre HP 123 - Noir,12150.0,5%,3.6 out of 5(142),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/09/889921/1.jpg?4325,3.6,142.0
Canon IMPRIMANTE PIXMA G2420 + CARTOUCHE MC-G02,137750.0,5%,4 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/89/048992/1.jpg?2685,4.0,1.0
Câbles USB Type-C NB-CF02,2250.0,5%,5 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/65/443751/1.jpg?9755,5.0,1.0
Cartouche D'entretien MC-G02 Remplacement Pour CANON PIXMA G3560 G3520...,10800.0,5%,4 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/42/442992/1.jpg?9245,4.0,1.0
Clavier AZERTY Pour Ordinateur Portable Dell Inspiron 15,11700.0,5%,4 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/66/591103/1.jpg?8445,4.0,1.0
Disque Ssd KingSsd 512Gb Sata 3,27500.0,5%,5 out of 5(2),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/58/557552/1.jpg?7676,5.0,2.0
Clavier Neuf Ordinateur Portable Toshiba Satellite C650 C655 C655D,16110.0,5%,4 out of 5(2),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/34/107832/1.jpg?4205,4.0,2.0
"CÂBLE D'ALIMENTATION UC ET ONDULEUR 1,5 M NOIR",1800.0,5%,4.2 out of 5(5),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/76/578302/1.jpg?7606,4.2,5.0
DELL Chargeur DELL Petit-Bout 19.5V 4.62a (4530) - Noir + Cable,9900.0,5%,5 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/41/939182/1.jpg?4812,5.0,1.0
Nettoyage PC Handboss 650Ml -vert,3900.0,5%,4.7 out of 5(7),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/75/138602/1.jpg?0928,4.7,7.0
Hp Flash Disk HP USB 3.0 64GB V250w - Argent,8900.0,5%,2.5 out of 5(2),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/06/152892/1.jpg?4185,2.5,2.0
Lenvii Etiquette Thermique - 50*25*250PCS 4-proof - 8R - Blanc,11680.0,5%,4 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/14/863692/1.jpg?3413,4.0,1.0
Crucial Barette Mémoire RAM DDR4 3200AA 8GB / 8 GB PC Bureau,23000.0,5%,5 out of 5(2),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/13/079262/1.jpg?1105,5.0,2.0
Adaptateur Multiports USB HUB 8 Ports 2.0 - Noir,4750.0,5%,3.9 out of 5(7),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/27/320872/1.jpg?5141,3.9,7.0
"HDMI CAPTURE VIDEO Seraphicar Carte D'enregistrement Vidéo, Carte D'en...",14850.0,5%,4 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/79/303551/1.jpg?5743,4.0,1.0
Toner Compatible 85A - CE285A,6800.0,5%,3.8 out of 5(5),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/68/844991/1.jpg?6268,3.8,5.0
Acer Chargeur ACER Petit-Bout 19V 2.15A (4017) + Câble - Noir,9000.0,5%,5 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/75/628532/1.jpg?0874,5.0,1.0
Souris Sans Fil NCTS - WM23 - Bluetooth + USB Sans Fil - Transparente ...,7500.0,5%,2 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/69/860003/1.jpg?1225,2.0,1.0
Hp Chargeur HP Type-C 65W - Noir,34110.0,5%,5 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/66/486642/1.jpg?1480,5.0,1.0
Adaptateur D'extension USB 3.0 - Type-C,4655.0,5%,4.4 out of 5(7),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/93/948862/1.jpg?9531,4.4,7.0
Cartouche D'encre Toner Compatible 35A / 36A - CB435A / CB436A - Noir,12510.0,5%,4 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/19/031142/1.jpg?7670,4.0,1.0
Epson Bouteille D'encre Epson 673 Rouge Claire - 70ml,13000.0,5%,4.3 out of 5(4),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/39/412931/1.jpg?8670,4.3,4.0
Chargeur COMPATIBLE ACER Petit-Bout 19V 2.37A (3010) + Câble - Noir,9000.0,5%,4 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/74/460152/1.jpg?7817,4.0,1.0
Lenovo Chargeur Petit Bout 20V 2.25A,9900.0,5%,3 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/32/149992/1.jpg?8345,3.0,1.0
DELL Chargeur DELL 19.5V 4.62A (7450) / Gros-Bout + Câble - Noir,10800.0,5%,4.3 out of 5(12),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/25/708732/1.jpg?2764,4.3,12.0
Lot De 50 Manchons RJ-45 Bleu,2000.0,5%,3 out of 5(2),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/17/602262/1.jpg?6721,3.0,2.0
Support Pour Ordinateur Portable Rotatif Et Pliable Baseus UltraStable...,28800.0,5%,4.7 out of 5(3),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/05/902972/1.jpg?3367,4.7,3.0
Toner Compatible 78A - CE278A,5200.0,5%,4.5 out of 5(4),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/88/844991/1.jpg?6268,4.5,4.0
"Pu Souris Dual Mode : Sans Fil 2.4 GHz, Bluetooth, Silencieuse Et Rech...",7990.0,5%,3 out of 5(2),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/72/580003/1.jpg?9965,3.0,2.0
Gn CABLE MALE RESEAU ETHERNET DROIT RJ45 CAT 5 BLINDÉ 20 m,6120.0,5%,5 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/18/641813/1.jpg?5765,5.0,1.0
Toner Compatible HP 79A - 1000 Pages,5400.0,5%,5 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/60/395031/1.jpg?0731,5.0,1.0
Vidéo Projecteur A10,108000.0,5%,5 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/88/377692/1.jpg?9895,5.0,1.0
Batterie Compatible Jc04-jc03 Pour 240-g6-245-g6-250-g6-255-g6 Hp-14-1...,22500.0,5%,4.5 out of 5(11),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/15/973122/1.jpg?9473,4.5,11.0
Acer Chargeur ACER 19V 2.15A (5517) + Câble - Noir,9000.0,5%,4.3 out of 5(3),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/01/027251/1.jpg?8574,4.3,3.0
Lenovo Chargeur Lenovo 20v 2.25A(4017) – Noir,11700.0,5%,3 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/53/143032/1.jpg?9327,3.0,1.0
Tapis De Souris,5850.0,5%,4 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/47/181151/1.jpg?5783,4.0,1.0
BOITIER 3.0 USB,5040.0,5%,3.5 out of 5(4),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/43/816203/1.jpg?4476,3.5,4.0
Toner Compatible HP PTH - 278A - 2100 Pages,5200.0,5%,4.6 out of 5(8),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/50/395031/1.jpg?3287,4.6,8.0
KingSsd Disque Dur Ssd 512Gb,27500.0,5%,5 out of 5(4),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/72/245752/1.jpg?9084,5.0,4.0
Mini Ventilateur portable Électrique portatif rechargeable,4655.0,5%,3.5 out of 5(2),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/07/369003/1.jpg?0549,3.5,2.0
Hp Cartouche Hp 123 - Couleur D'origine,12000.0,5%,3.4 out of 5(28),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/67/903041/1.jpg?4032,3.4,28.0
Microphone filaire de poche avec pince - Noir,1400.0,5%,4 out of 5(3),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/75/663992/1.jpg?7276,4.0,3.0
"Souris Bluetooth,Deux Modes (BT 5.1 + 2.4G Sans Fil)",4655.0,5%,4.5 out of 5(2),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/77/281403/1.jpg?3504,4.5,2.0
SSD Disque 256GB Haute Vitesse,16900.0,5%,5 out of 5(4),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/43/683872/1.jpg?0246,5.0,4.0
ANTHO Lot De 2 Toner Compatible 106A - W1106A - Ant - Noir,22900.0,5%,2 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/80/856403/1.jpg?6160,2.0,1.0
Cartouche Compatible Toner 728 (278A) - PTH-278A - Noir,5200.0,5%,3 out of 5(2),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/00/196351/1.jpg?6050,3.0,2.0
Disque Dur Externe Portable De 320 Go USB3.0 Haute Vitesse Surface En ...,9200.0,5%,4.2 out of 5(92),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/18/440172/1.jpg?4144,4.2,92.0
NB Clé USB NB 4GB - Noir,2700.0,5%,5 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/25/313642/1.jpg?9123,5.0,1.0
Canon Scanner LiDE 300 - Noir,50600.0,5%,3.7 out of 5(3),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/90/108251/1.jpg?5026,3.7,3.0
Audio Video AV Cable Cord Wire To 3 RCA TV Lead For Playstation PS1 PS...,2375.0,5%,3 out of 5(2),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/11/680472/1.jpg?9325,3.0,2.0
Batterie Ordinateur Portable Compatible MO06/MO09 pour HP Pavillon DV4...,21600.0,5%,5 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/48/739713/1.jpg?5581,5.0,1.0
"Hp Chargeur Compatible PC 19,5V 2.31A (4530) Bout Bleu + Câble - Noir",9900.0,5%,3.7 out of 5(3),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/29/421182/1.jpg?8026,3.7,3.0
TP-Link Clé Wifi + Clé Bluetooth TP-Link - TL-WN725N / UB400,16000.0,5%,5 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/38/230151/1.jpg?2604,5.0,1.0
XPrinter Imprimante Ticket De Caisse 80x80 - Noir,89700.0,5%,4.3 out of 5(8),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/72/548502/1.jpg?0032,4.3,8.0
Lenovo Chargeur LENOVO 20V 2.25A Bout USB + Câble - Noir,9900.0,5%,3.9 out of 5(10),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/85/961051/1.jpg?6285,3.9,10.0
BOMBE A MOUSSE NETTOYANTE HANDBOSS,3375.0,5%,5 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/59/149203/1.jpg?5202,5.0,1.0
"Pack Clavier,souris Et Tapis De Souris Gamer Clavier RGB Touches",11875.0,5%,4 out of 5(21),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/78/557072/1.jpg?7368,4.0,21.0
Cable Alimentation Sata,4000.0,5%,4.3 out of 5(3),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/05/879991/1.jpg?3036,4.3,3.0
Samsung Microphone Cravate SM-777 - Noir,8075.0,5%,5 out of 5(2),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/89/304641/1.jpg?2068,5.0,2.0
Disque SSD KingSsd 512GB Haute-Vitesse,26900.0,5%,4.4 out of 5(5),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/37/883652/1.jpg?0127,4.4,5.0
Disque Dur SSD 512GB Haute_Vitesse,28000.0,5%,5 out of 5(2),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/79/735752/1.jpg?1354,5.0,2.0
NB Clé USB NB 8GB - Noir,3600.0,5%,4 out of 5(2),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/46/055541/1.jpg?1665,4.0,2.0
Tablette éducative Pour Enfants 8GB+128,26060.0,5%,3.4 out of 5(5),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/96/769103/1.jpg?7245,3.4,5.0
TOPLINK Câble HDMI 10 Mètres 10M,6800.0,5%,4.5 out of 5(31),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/30/334441/1.jpg?6623,4.5,31.0
Acer CHARGEUR 19V 3.42a (3010) Petit-Bout + CABLE,9900.0,5%,5 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/76/977992/1.jpg?1407,5.0,1.0
KingSSD SSD 1000GB(1Téra) Haute-Vitesse,42900.0,5%,4.5 out of 5(2),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/57/257362/1.jpg?8912,4.5,2.0
Clé USB EN METAL NEUF 32 Go USB 2.0 / USB 3.0 En Option,5250.0,5%,5 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/23/481892/1.jpg?3120,5.0,1.0
Logitech Souris Sans Fil Logitech Original M185,9600.0,5%,4.4 out of 5(7),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/08/687051/1.jpg?1923,4.4,7.0
Hp DUAL CORE - 256 GO SSD / 4 GB RAM - WINDOWS 11 - SACOCHE ET SOURIS ...,209900.0,5%,3.6 out of 5(28),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/53/483891/1.jpg?3249,3.6,28.0
Clé USB 16Go Originale - King Usb,2700.0,5%,4 out of 5(2),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/40/072892/1.jpg?5269,4.0,2.0
Pochette / Fourreau CD Zippée 40 CD - Noir/Rouge,2850.0,5%,4 out of 5(5),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/60/237822/1.jpg?1477,4.0,5.0
Pack De 2 Toners 80A Laserjet - CF280A - 2700 Pages - Noir,14000.0,5%,4.5 out of 5(2),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/98/063991/1.jpg?6268,4.5,2.0
Un Lot De Deux Autocollants Clavier Azerty,3600.0,5%,5 out of 5(2),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/38/082252/1.jpg?3525,5.0,2.0
"Boîtier Externe Disque Dur Sata - 2,5 Pouces - USB 2.0",4500.0,5%,4.5 out of 5(2),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/33/218003/1.jpg?6045,4.5,2.0
Batterie Ordinateur Portable Compatible TOSHIBA 3817 / 3819 - Noir,20610.0,5%,5 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/95/823562/1.jpg?7324,5.0,1.0
Adaptateur Réseau Filaire Ethernet Gigabit 10/100/1000 USB 3.0 Vers LA...,8170.0,5%,4.3 out of 5(3),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/69/175332/1.jpg?3992,4.3,3.0
Casque Bluetooth Multi-Fonction P9 / Carte SD / FM - Noir,5653.0,5%,3 out of 5(4),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/57/747003/1.jpg?7064,3.0,4.0
ANTHO Stabilisateur 3000VA - 3000 VA - SDR-3000 - Prise FR,31700.0,5%,3 out of 5(2),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/44/197992/1.jpg?6247,3.0,2.0
Cable VGA Male Vers Male 5m- Noir / Bleu,5400.0,5%,4 out of 5(1),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/68/639992/1.jpg?3405,4.0,1.0
Clé USB 32 Go + Souris Optique Performant Sans Fil,171500.0,5%,3.7 out of 5(3),https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/83/811441/1.jpg?4488,3.7,3.0
